store_id,dept_id,avg_holdiay_sales,avg_non_holiday_sales,holiday_delta,holiday_lift_pct,total_holiday_sales,total_non_holiday_sales,holiday_weeks,non_holiday_weeks
42,9,,117.056190476,,,0,2458.18,0,21
44,16,1098.59,943.006666667,155.583333333,0.164986462,1098.59,16974.12,1,18
7,91,,8983.389,,,0,179667.78,0,20
8,90,,38004.896923077,,,0,494063.66,0,13
8,35,1337.25,1857.551538462,-520.301538462,-0.280100728,1337.25,24148.17,1,13
13,8,36614.82,37798.369166667,-1183.549166667,-0.031312175,36614.82,453580.43,1,12
13,87,19114.985,16289.948,2825.037,0.173422101,38229.97,325798.96,2,20
14,81,49961.94,40815.1505,9146.7895,0.2241028,49961.94,816303.01,1,20
15,74,18200.055,14441.875,3758.18,0.260227983,36400.11,144418.75,2,10
19,4,36245.65,31281.786153846,4963.863846154,0.158682238,36245.65,813326.44,1,26
24,83,,4392.844166667,,,0,52714.13,0,12
29,79,8470.545,8087.952307692,382.592692308,0.047304024,16941.09,105143.38,2,13
31,58,,3117.948,,,0,62358.96,0,20
40,81,,19950.054761905,,,0,418951.15,0,21
44,17,313.93,282.839333333,31.090666667,0.109923419,627.86,4242.59,2,15
2,85,3462.25,3931.636666667,-469.386666667,-0.119387092,6924.5,58974.55,2,15
2,2,,64896.190555556,,,0,1168131.43,0,18
5,20,,1299.582941176,,,0,22092.91,0,17
7,10,23045.41,22870.705714286,174.704285714,0.00763878,23045.41,320189.88,1,14
17,45,,16.84875,,,0,134.79,0,8
18,33,7651.703333333,7529.767222222,121.936111111,0.016193875,22955.11,135535.81,3,18
25,50,2108,2048.294117647,59.705882353,0.029149077,6324,34821,3,17
25,87,6284.71,6393.988888889,-109.278888889,-0.017090879,6284.71,115091.8,1,18
39,82,34669.39,21339.704117647,13329.685882353,0.624642488,69338.78,362774.97,2,17
39,91,,60781.188571429,,,0,850936.64,0,14
42,59,152.065,100.677058824,51.387941176,0.510423544,304.13,1711.51,2,17
4,23,50945.03,45275.671818182,5669.358181818,0.125218643,50945.03,996064.78,1,22
20,24,,8865.56125,,,0,141848.98,0,16
38,92,53796.2,45326.713157895,8469.486842105,0.186854203,53796.2,861207.55,1,19
39,13,55083.98,54795.06125,288.91875,0.005272715,55083.98,876720.98,1,16
4,72,,88899.997857143,,,0,1244599.97,0,14
6,4,34267.49,34947.315,-679.825,-0.019452854,34267.49,349473.15,1,10
11,23,39093.02,33410.702857143,5682.317142857,0.170074756,78186.04,467749.84,2,14
24,79,24919.8,23003.226363636,1916.573636364,0.083317601,24919.8,253035.49,1,11
24,2,,41066.028235294,,,0,698122.48,0,17
27,80,25755,26832.926666667,-1077.926666667,-0.040171789,25755,482992.68,1,18
33,94,27477.26,31227.0225,-3749.7625,-0.120080693,54954.52,624540.45,2,20
2,11,19333.28,23285.366666667,-3952.086666667,-0.169724047,19333.28,349280.5,1,15
11,34,21066.91,23320.6065,-2253.6965,-0.096639704,63200.73,466412.13,3,20
13,34,14320.7,19749.025714286,-5428.325714286,-0.274865494,14320.7,276486.36,1,14
18,50,118,933.0625,-815.0625,-0.873534731,118,14929,1,16
21,95,33730.036666667,40792.151538462,-7062.114871795,-0.173124354,101190.11,530297.97,3,13
24,5,42486.82,25578.935384615,16907.884615385,0.661008144,42486.82,332526.16,1,13
31,91,78245.39,72869.017,5376.373,0.07378133,156490.78,728690.17,2,10
3,9,12064.05,9088.465294118,2975.584705882,0.327402329,24128.1,154503.91,2,17
4,38,,80365.270714286,,,0,1125113.79,0,14
9,26,7185.32,3659.105333333,3526.214666667,0.963682197,7185.32,54886.58,1,15
11,37,3806.46,4094.613333333,-288.153333333,-0.070373759,7612.92,36851.52,2,9
15,94,84.9,73.334444444,11.565555556,0.157709732,84.9,660.01,1,9
16,32,3258.66,5520.267142857,-2261.607142857,-0.409691612,3258.66,77283.74,1,14
18,98,904.986666667,881.364444444,23.622222223,0.026801878,2714.96,15864.56,3,18
24,27,,1836.9,,,0,33064.2,0,18
26,96,23961.99,18789.388125,5172.601875,0.27529379,23961.99,300630.21,1,16
26,50,,32.5,,,0,65,0,2
39,1,19044.2,19254.426666667,-210.226666667,-0.010918355,19044.2,231053.12,1,12
40,24,,3126.108666667,,,0,46891.63,0,15
40,59,283.225,400.347857143,-117.122857143,-0.292552726,566.45,5604.87,2,14
5,72,11717.655,9401.822631579,2315.832368421,0.246317385,23435.31,178634.63,2,19
5,10,,10137.999545455,,,0,223035.99,0,22
8,34,5541.5,8762.404615385,-3220.904615385,-0.367582274,5541.5,113911.26,1,13
12,55,13190.77,12689.206666667,501.563333333,0.039526768,26381.54,228405.72,2,18
13,80,18540.66,18715.037647059,-174.377647059,-0.009317515,74162.64,318155.64,4,17
26,9,14079.35,20265.638095238,-6186.288095238,-0.305259971,28158.7,425578.4,2,21
27,81,30438.313333333,30509.785238095,-71.471904762,-0.00234259,91314.94,640705.49,3,21
36,46,2024.76,2675.07125,-650.31125,-0.243100534,2024.76,21400.57,1,8
36,79,,15520.923529412,,,0,263855.7,0,17
45,31,3100.83,2497.524347826,603.305652174,0.24156147,3100.83,57443.06,1,23
6,24,,7330.011,,,0,73300.11,0,10
6,93,49444.68,40474.597857143,8970.082142857,0.221622514,49444.68,566644.37,1,14
11,87,18463.71,14000.918888889,4462.791111111,0.318749873,36927.42,252016.54,2,18
22,38,,69613.157894737,,,0,1322650,0,19
34,85,1371.06,1890.427,-519.367,-0.274735285,4113.18,37808.54,3,20
41,42,,4831.534,,,0,72473.01,0,15
41,91,45475.393333333,51849.521538462,-6374.128205129,-0.12293514,136426.18,674043.78,3,13
1,48,610,974,-364,-0.373716632,1220,11688,2,12
13,74,41667,30331.471428571,11335.528571429,0.373721684,41667,424640.6,1,14
17,85,,3991.945,,,0,47903.34,0,12
18,56,,10053.8655,,,0,201077.31,0,20
19,91,65584.17,54615.610714286,10968.559285714,0.200831944,65584.17,764618.55,1,14
29,41,776.335,925.202307692,-148.867307692,-0.160902439,1552.67,12027.63,2,13
37,56,485.21,468.934285714,16.275714286,0.034707879,485.21,3282.54,1,7
42,17,500.15,512.219411765,-12.069411765,-0.023562972,1000.3,8707.73,2,17
12,8,46171.19,42372.478333333,3798.711666667,0.089650448,46171.19,508469.74,1,12
15,7,13102.48,21569.157333333,-8466.677333333,-0.392536306,13102.48,323537.36,1,15
27,56,,3128.676428571,,,0,43801.47,0,14
29,92,,25503.997777778,,,0,459071.96,0,18
36,59,25,33.718888889,-8.718888889,-0.258575807,25,303.47,1,9
37,42,68.16,99.38,-31.22,-0.314147716,204.48,1192.56,3,12
44,9,205.775,79.92,125.855,1.574762262,411.55,1438.56,2,18
12,35,,2784.833571429,,,0,38987.67,0,14
14,22,,16678.129375,,,0,266850.07,0,16
16,5,,10658.872941176,,,0,181200.84,0,17
17,82,15500.46,16049.962352941,-549.502352941,-0.034236987,15500.46,272849.36,1,17
35,18,3295.32,3169.509090909,125.810909091,0.039694131,3295.32,34864.6,1,11
35,7,19226.34,27269.685555556,-8043.345555556,-0.294955567,19226.34,245427.17,1,9
45,90,,24011.975625,,,0,384191.61,0,16
14,60,482.2,353.4,128.8,0.364459536,482.2,4240.8,1,12
26,90,64117.55,55785.930625,8331.619375,0.149349832,128235.1,892574.89,2,16
34,90,60860.8,44098.863333333,16761.936666667,0.380099064,60860.8,793779.54,1,18
8,22,,6859.85875,,,0,109757.74,0,16
22,6,,4313.136,,,0,43131.36,0,10
10,44,10994.406666667,8756.446153846,2237.960512821,0.25557863,32983.22,113833.8,3,13
31,16,,7900.533333333,,,0,71104.8,0,9
39,67,12975.193333333,11567.794285714,1407.399047619,0.12166529,38925.58,161949.12,3,14
39,40,52921.23,58126.341111111,-5205.111111111,-0.089548233,52921.23,1046274.14,1,18
6,35,2919.76,3485.104705882,-565.344705882,-0.162217423,2919.76,59246.78,1,17
8,99,,455.856666667,,,0,2735.14,0,6
17,41,-1.515,37.966923077,-39.481923077,-1.039903155,-3.03,493.57,2,13
27,32,7992.605,8946.730555556,-954.125555556,-0.106645165,15985.21,161041.15,2,18
15,14,11444.635,11968.988571429,-524.353571429,-0.043809347,22889.27,167565.84,2,14
23,94,235,418.228333333,-183.228333333,-0.438105979,235,2509.37,1,6
40,4,24478.78,24431.726153846,47.053846154,0.001925932,24478.78,317612.44,1,13
41,60,387.2,450.235294118,-63.035294118,-0.140005226,387.2,7654,1,17
14,24,17490.59,8155.226470588,9335.363529412,1.144709293,17490.59,138638.85,1,17
19,30,6089.67,4542.182,1547.488,0.340692645,6089.67,45421.82,1,10
19,10,24534.85,26731.8575,-2197.0075,-0.082186863,24534.85,320782.29,1,12
36,52,,5.795,,,0,23.18,0,4
37,49,8.91,14.183333333,-5.273333333,-0.371797885,8.91,42.55,1,3
4,18,,9204.316923077,,,0,119656.12,0,13
23,27,2172.61,2996.671,-824.061,-0.27499215,2172.61,59933.42,1,20
28,18,44.49,5018.03625,-4973.54625,-0.991133982,44.49,40144.29,1,8
45,56,652.376666667,5159.379333333,-4507.002666666,-0.873555204,1957.13,77390.69,3,15
3,94,507.71,917.645714286,-409.935714286,-0.446725471,1015.42,6423.52,2,7
9,48,1174.5,911.571428571,262.928571429,0.288434415,2349,6381,2,7
39,99,1150,678.345,471.655,0.695302538,2300,4070.07,2,6
8,31,1647.395,1504.253846154,143.141153846,0.095157579,3294.79,19555.3,2,13
18,96,,-7.256666667,,,0,-21.77,0,3
41,96,,2607.14375,,,0,41714.3,0,16
23,28,1040.95,1021.437857143,19.512142857,0.019102624,1040.95,14300.13,1,14
22,7,,27751.085384615,,,0,360764.11,0,13
26,44,3286.7,4090.361538462,-803.661538462,-0.196476896,3286.7,53174.7,1,13
3,36,656,598.12,57.88,0.096769879,1312,6579.32,2,11
13,99,,257.226666667,,,0,771.68,0,3
22,96,,2.98,,,0,2.98,0,1
12,51,,8.06,,,0,8.06,0,1
24,51,,1.5,,,0,1.5,0,1
1,79,,32793.247619048,,,0,688658.2,0,21
2,36,2280.643333333,3612.414166667,-1331.770833334,-0.368665046,6841.93,43348.97,3,12
7,11,15810.54,16333.597333333,-523.057333333,-0.032023401,15810.54,245003.96,1,15
9,90,,3054.372352941,,,0,51924.33,0,17
9,81,2377.536666667,2451.084705882,-73.548039215,-0.030006323,7132.61,41668.44,3,17
10,90,,14671.427647059,,,0,249414.27,0,17
11,14,27531.57,27140.955294118,390.614705882,0.014392077,27531.57,461396.24,1,17
11,96,32970.33,21820.020833333,11150.309166667,0.511012764,32970.33,261840.25,1,12
13,72,96106.943333333,69082.435882353,27024.50745098,0.391192162,288320.83,1174401.41,3,17
14,82,25195.835,29580.400625,-4384.565625,-0.148225363,50391.67,473286.41,2,16
15,36,1969.76,1663.048571429,306.711428571,0.184427222,3939.52,23282.68,2,14
19,24,10823.6875,5794.302727273,5029.384772727,0.86798792,43294.75,127474.66,4,22
22,2,51511.36,53094.061538462,-1582.701538462,-0.029809389,51511.36,690222.8,1,13
25,56,,3626.019,,,0,36260.19,0,10
26,5,29009.93,17604.565625,11405.364375,0.647864004,29009.93,281673.05,1,16
31,7,34927.775,20824.615384615,14103.159615385,0.677235058,69855.55,541440,2,26
31,44,,2341.03125,,,0,37456.5,0,16
32,35,1457.5,2023.032777778,-565.532777778,-0.279547017,1457.5,36414.59,1,18
32,37,2253.61,3177.255333333,-923.645333333,-0.290705416,2253.61,47658.83,1,15
36,3,300.593333333,500.486153846,-199.892820513,-0.399397304,901.78,6506.32,3,13
38,83,2765.595,2439.228125,326.366875,0.133799242,5531.19,39027.65,2,16
39,49,6162.83,7884.991428571,-1722.161428571,-0.218410057,6162.83,110389.88,1,14
40,90,64042.575,63750.7615,291.8135,0.004577412,128085.15,1275015.23,2,20
42,8,16443.71,18254.645294118,-1810.935294118,-0.09920408,16443.71,310328.97,1,17
43,18,804.615,577.344,227.271,0.393649194,1609.23,8660.16,2,15
44,6,,26.053636364,,,0,286.59,0,11
44,52,5.14,23.134666667,-17.994666667,-0.777822604,5.14,347.02,1,15
2,59,1287.565,1077.71375,209.85125,0.194718913,2575.13,17243.42,2,16
11,26,12182.475,11551.594090909,630.880909091,0.054614186,24364.95,254135.07,2,22
11,98,7886.07,9859.489285714,-1973.419285714,-0.200154311,7886.07,138032.85,1,14
13,96,11196.11,9242.158095238,1953.951904762,0.211417278,11196.11,194085.32,1,21
13,38,86170.12,84117.830625,2052.289375,0.024397792,86170.12,1345885.29,1,16
16,9,11518.21,37390.052,-25871.842,-0.691944531,11518.21,560850.78,1,15
17,25,,5838.197142857,,,0,81734.76,0,14
18,24,8065.215,8753.993529412,-688.778529412,-0.078681636,16130.43,148817.89,2,17
22,81,11699.8,12362.29125,-662.49125,-0.053589681,11699.8,197796.66,1,16
24,12,4708.936666667,4204.211875,504.724791667,0.120052178,14126.81,67267.39,3,16
25,38,44661.225,45017.225625,-356.000625,-0.007908098,89322.45,720275.61,2,16
27,60,81,106.546666667,-25.546666667,-0.239769741,81,1598.2,1,15
27,1,,23689.648333333,,,0,284275.78,0,12
28,31,2439.27,3157.575833333,-718.305833333,-0.227486487,2439.27,37890.91,1,12
30,90,,34821.456111111,,,0,626786.21,0,18
32,82,,19441.790714286,,,0,272185.07,0,14
32,22,9112.846666667,9752.78625,-639.939583333,-0.065616078,27338.54,156044.58,3,16
33,82,,3258.238125,,,0,52131.81,0,16
36,12,,42.190625,,,0,675.05,0,16
37,81,10586,10502.042222222,83.957777778,0.007994424,10586,94518.38,1,9
38,27,11.54,18.20125,-6.66125,-0.365977611,11.54,145.61,1,8
38,81,,10159.03125,,,0,81272.25,0,8
1,2,44471.165,45462.058,-990.893,-0.021796044,88942.33,454620.58,2,10
2,8,,58227.04625,,,0,931632.74,0,16
4,96,50067.84,38184.014166667,11883.825833333,0.311225158,50067.84,458208.17,1,12
8,36,498.5,1119.990588235,-621.490588235,-0.554906974,498.5,19039.84,1,17
10,6,23024.21,9355.05,13669.16,1.461153067,46048.42,243231.3,2,26
14,56,1144.53,5930.09,-4785.56,-0.806996184,1144.53,106741.62,1,18
16,22,,6440.873888889,,,0,115935.73,0,18
18,17,,14955.791176471,,,0,254248.45,0,17
19,38,,75377.639090909,,,0,829154.03,0,11
22,28,,916.744615385,,,0,11917.68,0,13
22,67,11435.9,11133.393333333,302.506666667,0.027171111,22871.8,200401.08,2,18
24,26,,7698.630555556,,,0,138575.35,0,18
27,79,,37482.793529412,,,0,637207.49,0,17
28,27,2525.41,1662.5625,862.8475,0.518986504,2525.41,33251.25,1,20
31,4,34865.1625,35037.306875,-172.144375,-0.004913174,139460.65,560596.91,4,16
31,56,,2170.82952381,,,0,45587.42,0,21
34,25,,5998.376315789,,,0,113969.15,0,19
39,46,,33988.967692308,,,0,441856.58,0,13
41,40,,55404.095,,,0,664849.14,0,12
43,22,8.44,66.62,-58.18,-0.873311318,16.88,133.24,2,2
43,1,5614.35,6388.122142857,-773.772142857,-0.121126698,5614.35,89433.71,1,14
45,67,4330.95,5870.467222222,-1539.517222222,-0.262247818,4330.95,105668.41,1,18
1,10,35673.56,32250.581111111,3422.978888889,0.106136968,35673.56,290255.23,1,9
4,91,,67118.805,,,0,1073900.88,0,16
8,56,,3116.984285714,,,0,43637.78,0,14
9,40,29091.42,28918.206086957,173.213913043,0.005989788,29091.42,665118.74,1,23
12,31,3151.503333333,3502.119411765,-350.616078432,-0.100115398,9454.51,59536.03,3,17
15,72,169180.395,34509.192,134671.203,3.902473376,338360.79,862729.8,2,25
22,26,11732.58,7466.224,4266.356,0.571420841,11732.58,111993.36,1,15
27,46,30491.61,34615.177894737,-4123.567894737,-0.119126006,30491.61,657688.38,1,19
28,82,23014.55,18589.097058824,4425.452941176,0.238067128,23014.55,316014.65,1,17
32,5,,18023.277222222,,,0,324418.99,0,18
42,83,,3753.337857143,,,0,52546.73,0,14
43,28,186.5,75.860833333,110.639166667,1.458449134,186.5,910.33,1,12
4,24,21335.7,13273.386666667,8062.313333333,0.60740439,21335.7,238920.96,1,18
5,44,1452.59,1256.570952381,196.019047619,0.155995208,2905.18,26387.99,2,21
11,5,34270.685,33068.261333333,1202.423666667,0.036361865,68541.37,496023.92,2,15
15,90,5820.39,5275.981428571,544.408571429,0.103186218,11640.78,73863.74,2,14
15,56,1966.283333333,4856.597619048,-2890.314285715,-0.595131512,5898.85,101988.55,3,21
17,31,,2320.452307692,,,0,30165.88,0,13
18,27,3219.7,2750.577368421,469.122631579,0.17055424,3219.7,52260.97,1,19
20,87,37073.2,46570.851538462,-9497.651538462,-0.20393983,74146.4,605421.07,2,13
25,79,8444.98,8693.272857143,-248.292857143,-0.028561494,25334.94,121705.82,3,14
27,44,,5062.846086957,,,0,116445.46,0,23
29,56,,3960.576190476,,,0,83172.1,0,21
35,54,260.08,176.578333333,83.501666667,0.472887387,520.16,2118.94,2,12
39,51,,17.497272727,,,0,192.47,0,11
39,92,111865.65,110331.343076923,1534.306923077,0.013906356,223731.3,2868614.92,2,26
42,71,,-65.78,,,0,-131.56,0,2
3,42,4664.56,4044.677142857,619.882857143,0.153258922,9329.12,28312.74,2,7
4,92,147769.71,159981.984615385,-12212.274615385,-0.076335311,147769.71,2079765.8,1,13
10,17,21696.45,27103.768181818,-5407.318181818,-0.199504296,21696.45,298141.45,1,11
12,26,17427.78,13534.616666667,3893.163333333,0.287644891,34855.56,243623.1,2,18
12,16,5847.15,6375.929047619,-528.779047619,-0.082933647,5847.15,133894.51,1,21
14,31,,3724.09625,,,0,59585.54,0,16
20,21,13035.17,14201.712631579,-1166.542631579,-0.082140983,39105.51,269832.54,3,19
22,25,,9771.170588235,,,0,166109.9,0,17
27,7,,40399.813333333,,,0,605997.2,0,15
40,72,93253.64,35798.26125,57455.37875,1.604976799,186507.28,572772.18,2,16
1,49,12977.3,11570.831818182,1406.468181818,0.121552902,12977.3,254558.3,1,22
13,55,26100.635,14341.505,11759.13,0.819936959,52201.27,143415.05,2,10
20,27,,3256.008888889,,,0,58608.16,0,18
22,74,18341.33,19022.825,-681.495,-0.035825121,18341.33,342410.85,1,18
29,33,,4494.922666667,,,0,67423.84,0,15
30,67,,1973.761428571,,,0,13816.33,0,7
37,3,1398.08,1505.270952381,-107.190952381,-0.071210404,1398.08,31610.69,1,21
37,46,6257.15,8396.322727273,-2139.172727273,-0.254774953,6257.15,184719.1,1,22
40,93,26310.925,26357.692857143,-46.767857143,-0.001774353,52621.85,369007.7,2,14
43,20,8,42.608,-34.608,-0.812241833,8,426.08,1,10
3,29,,1446.418461538,,,0,18803.44,0,13
6,20,9796.61,9475.4305,321.1795,0.033896032,29389.83,189508.61,3,20
10,49,24184.66,20074.380625,4110.279375,0.204752488,24184.66,321190.09,1,16
15,8,20030.73,20554.176111111,-523.446111111,-0.025466655,20030.73,369975.17,1,18
17,38,,77862.6675,,,0,1245802.68,0,16
19,35,,3391.734444444,,,0,61051.22,0,18
21,55,24665.98,7656.276,17009.704,2.22166808,24665.98,153125.52,1,20
24,29,6471.94,5825.872727273,646.067272727,0.110896222,12943.88,64084.6,2,11
32,72,40999.63,40063.292727273,936.337272727,0.023371451,40999.63,881392.44,1,22
34,34,8396.505,8747.306875,-350.801875,-0.040103986,16793.01,139956.91,2,16
39,6,,4827.477777778,,,0,86894.6,0,18
39,18,,11634.143157895,,,0,221048.72,0,19
40,87,12500.07,18821.839444444,-6321.769444444,-0.335874156,12500.07,338793.11,1,18
5,14,,3442.072777778,,,0,61957.31,0,18
20,38,,114761.915,,,0,1377142.98,0,12
20,25,,16469.127777778,,,0,296444.3,0,18
21,91,5927.87,6981.53625,-1053.66625,-0.150921833,5927.87,55852.29,1,8
22,90,,22091.742857143,,,0,309284.4,0,14
26,1,18610.925,16509.648421053,2101.276578947,0.127275671,37221.85,313683.32,2,19
28,13,40078.1,38412.533333333,1665.566666667,0.04335998,40078.1,576188,1,15
28,45,10.47,24.05,-13.58,-0.564656965,10.47,96.2,1,4
40,37,,1826.51,,,0,34703.69,0,19
2,80,24418.84,25454.969230769,-1036.129230769,-0.040704399,24418.84,330914.6,1,13
6,67,21046.35,11717.586875,9328.763125,0.796133472,21046.35,187481.39,1,16
10,91,10103.92,12523.169166667,-2419.249166667,-0.193181864,20207.84,150278.03,2,12
12,11,,18649.925384615,,,0,242449.03,0,13
14,21,8271.59,8614.369166667,-342.779166667,-0.039791558,16543.18,103372.43,2,12
16,29,,1678.428235294,,,0,28533.28,0,17
23,26,,12476.458888889,,,0,224576.26,0,18
29,81,5678.51,5240.061052632,438.448947368,0.083672488,5678.51,99561.16,1,19
32,24,,3823.377368421,,,0,72644.17,0,19
41,36,1157.51,1338.673529412,-181.163529412,-0.135330628,1157.51,22757.45,1,17
42,87,976.87,934.42625,42.44375,0.045422258,1953.74,14950.82,2,16
2,13,49523.11,46198.504,3324.606,0.071963499,99046.22,461985.04,2,10
3,2,,18075.913,,,0,361518.26,0,20
3,16,6547.27,5916.601176471,630.668823529,0.106593094,6547.27,100582.22,1,17
3,21,1238.42,1202.641111111,35.778888889,0.029750263,3715.26,21647.54,3,18
25,80,549.81,349.914615385,199.895384615,0.571269035,549.81,4548.89,1,13
29,34,8619.23,10964.033333333,-2344.803333333,-0.213863207,8619.23,164460.5,1,15
35,51,5.48,20.89,-15.41,-0.737673528,5.48,229.79,1,11
5,87,,10088.9725,,,0,242135.34,0,24
16,44,4347.92,4300.744666667,47.175333333,0.010969108,8695.84,64511.17,2,15
20,55,42439.6,20855.166190476,21584.433809524,1.0349682,84879.2,437958.49,2,21
35,47,,54.394,,,0,271.97,0,5
1,13,34081.52,37877.322272727,-3795.802272727,-0.100213057,34081.52,833301.09,1,22
19,95,100835.71,98775.580588235,2060.129411765,0.020856667,100835.71,1679184.87,1,17
21,42,,4976.992666667,,,0,74654.89,0,15
28,51,,-1.373333333,,,0,-4.12,0,3
41,5,21185.08,23879.788,-2694.708,-0.11284472,21185.08,358196.82,1,15
44,92,50492.93,41673.316,8819.614,0.211636962,50492.93,416733.16,1,10
4,45,7.313333333,12.72,-5.406666667,-0.425052411,21.94,25.44,3,2
9,51,,12,,,0,12,0,1
10,51,35.48,37.08,-1.6,-0.043149946,35.48,74.16,1,2
13,48,1277.666666667,1074,203.666666667,0.189633768,3833,11814,3,11
16,14,18581.04,8028.768571429,10552.271428571,1.314307585,18581.04,112402.76,1,14
17,22,12200.13,7611.785,4588.345,0.602794877,12200.13,106564.99,1,14
21,17,10312.075,6813.634545455,3498.440454545,0.513447035,20624.15,74949.98,2,11
28,83,4291.6,6354.758571429,-2063.158571429,-0.324663565,4291.6,88966.62,1,14
32,92,105217.76,96578.847333333,8638.912666667,0.089449325,105217.76,1448682.71,1,15
34,13,23750.51,22986.99625,763.51375,0.033215029,23750.51,367791.94,1,16
34,51,,23.737777778,,,0,213.64,0,9
40,45,11.97,17.910909091,-5.940909091,-0.331692214,11.97,197.02,1,11
9,54,380,44.461666667,335.538333333,7.546688158,380,533.54,1,12
12,82,17407,14918.738666667,2488.261333333,0.166787648,17407,223781.08,1,15
23,81,9091.74,9438.214,-346.474,-0.0367097,18183.48,141573.21,2,15
27,16,9430.55,43586.745333333,-34156.195333333,-0.783637206,18861.1,653801.18,2,15
39,96,27161.61,28287.059,-1125.449,-0.03978671,27161.61,565741.18,1,20
44,90,,31501.460588235,,,0,535524.83,0,17
5,21,1299.09,1326.299375,-27.209375,-0.020515259,1299.09,21220.79,1,16
9,19,1833.46,1346.594117647,486.865882353,0.361553549,1833.46,22892.1,1,17
10,32,33165.45,24642.519230769,8522.930769231,0.345862803,33165.45,320352.75,1,13
14,9,14664.86,22031.303684211,-7366.443684211,-0.334362587,43994.58,418594.77,3,19
16,17,10521.46,6464.316666667,4057.143333333,0.627621378,31564.38,96964.75,3,15
